id,project_id,file_name,file_type,status
66,1,Ibitoye-etal_IDI-AK-U-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
67,1,Ibitoye-etal_IDI-AK-U-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
68,1,Ibitoye-etal_IDI-AK-U-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
69,1,Ibitoye-etal_IDI-AK-U-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
70,1,Ibitoye-etal_IDI-AK-U-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
71,1,Ibitoye-etal_IDI-AK-U-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
72,1,Ibitoye-etal_IDI-AK-U-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
73,1,Ibitoye-etal_IDI-AK-U-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
74,1,Ibitoye-etal_IDI-AN-R-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
75,1,Ibitoye-etal_IDI-AN-R-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
76,1,Ibitoye-etal_IDI-AN-R-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
77,1,Ibitoye-etal_IDI-AN-R-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
78,1,Ibitoye-etal_IDI-AN-R-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
79,1,Ibitoye-etal_IDI-AN-R-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
80,1,Ibitoye-etal_IDI-AN-R-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
81,1,Ibitoye-etal_IDI-AN-R-F-8.pdf,pdf,FAILED_LOGIN_REQUIRED
82,1,Ibitoye-etal_IDI-AN-R-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
83,1,Ibitoye-etal_IDI-AN-R-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
84,1,Ibitoye-etal_IDI-AN-R-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
85,1,Ibitoye-etal_IDI-AN-R-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
86,1,Ibitoye-etal_IDI-AN-R-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
87,1,Ibitoye-etal_IDI-AN-R-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
88,1,Ibitoye-etal_IDI-AN-R-M-7.pdf,pdf,FAILED_LOGIN_REQUIRED
89,1,Ibitoye-etal_IDI-AN-U-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
90,1,Ibitoye-etal_IDI-AN-U-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
91,1,Ibitoye-etal_IDI-AN-U-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
92,1,Ibitoye-etal_IDI-AN-U-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
93,1,Ibitoye-etal_IDI-AN-U-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
94,1,Ibitoye-etal_IDI-AN-U-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
95,1,Ibitoye-etal_IDI-AN-U-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
96,1,Ibitoye-etal_IDI-AN-U-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
97,1,Ibitoye-etal_IDI-AN-U-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
98,1,Ibitoye-etal_IDI-AN-U-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
99,1,Ibitoye-etal_IDI-AN-U-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
100,1,Ibitoye-etal_IDI-AN-U-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
101,1,Ibitoye-etal_IDI-GO-R-F-13.pdf,pdf,FAILED_LOGIN_REQUIRED
102,1,Ibitoye-etal_IDI-GO-R-F-14.pdf,pdf,FAILED_LOGIN_REQUIRED
103,1,Ibitoye-etal_IDI-GO-R-F-15.pdf,pdf,FAILED_LOGIN_REQUIRED
104,1,Ibitoye-etal_IDI-GO-R-F-16.pdf,pdf,FAILED_LOGIN_REQUIRED
105,1,Ibitoye-etal_IDI-GO-R-F-17.pdf,pdf,FAILED_LOGIN_REQUIRED
106,1,Ibitoye-etal_IDI-GO-R-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
107,1,Ibitoye-etal_IDI-GO-R-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
108,1,Ibitoye-etal_IDI-GO-R-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
109,1,Ibitoye-etal_IDI-GO-R-M-10.pdf,pdf,FAILED_LOGIN_REQUIRED
110,1,Ibitoye-etal_IDI-GO-R-M-11.pdf,pdf,FAILED_LOGIN_REQUIRED
111,1,Ibitoye-etal_IDI-GO-R-M-12.pdf,pdf,FAILED_LOGIN_REQUIRED
112,1,Ibitoye-etal_IDI-GO-R-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
113,1,Ibitoye-etal_IDI-GO-R-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
114,1,Ibitoye-etal_IDI-GO-R-M-9.pdf,pdf,FAILED_LOGIN_REQUIRED
115,1,Ibitoye-etal_IDI-GO-U-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
116,1,Ibitoye-etal_IDI-GO-U-F-10.pdf,pdf,FAILED_LOGIN_REQUIRED
117,1,Ibitoye-etal_IDI-GO-U-F-11.pdf,pdf,FAILED_LOGIN_REQUIRED
118,1,Ibitoye-etal_IDI-GO-U-F-12.pdf,pdf,FAILED_LOGIN_REQUIRED
119,1,Ibitoye-etal_IDI-GO-U-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
120,1,Ibitoye-etal_IDI-GO-U-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
121,1,Ibitoye-etal_IDI-GO-U-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
122,1,Ibitoye-etal_IDI-GO-U-F-8.pdf,pdf,FAILED_LOGIN_REQUIRED
123,1,Ibitoye-etal_IDI-GO-U-F-9.pdf,pdf,FAILED_LOGIN_REQUIRED
124,1,Ibitoye-etal_IDI-GO-U-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
125,1,Ibitoye-etal_IDI-GO-U-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
126,1,Ibitoye-etal_IDI-GO-U-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
127,1,Ibitoye-etal_IDI-GO-U-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
128,1,Ibitoye-etal_IDI-GO-U-M-7.pdf,pdf,FAILED_LOGIN_REQUIRED
129,1,Ibitoye-etal_IDI-GO-U-M-8.pdf,pdf,FAILED_LOGIN_REQUIRED
130,1,Ibitoye-etal_IDI-LA-R-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
131,1,Ibitoye-etal_IDI-LA-R-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
132,1,Ibitoye-etal_IDI-LA-R-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
133,1,Ibitoye-etal_IDI-LA-R-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
134,1,Ibitoye-etal_IDI-LA-R-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
135,1,Ibitoye-etal_IDI-LA-R-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
136,1,Ibitoye-etal_IDI-LA-R-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
137,1,Ibitoye-etal_IDI-LA-R-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
138,1,Ibitoye-etal_IDI-LA-R-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
139,1,Ibitoye-etal_IDI-LA-R-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
140,1,Ibitoye-etal_IDI-LA-R-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
141,1,Ibitoye-etal_IDI-LA-R-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
142,1,Ibitoye-etal_IDI-LA-R-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
143,1,Ibitoye-etal_IDI-LA-U-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
144,1,Ibitoye-etal_IDI-LA-U-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
145,1,Ibitoye-etal_IDI-LA-U-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
146,1,Ibitoye-etal_IDI-LA-U-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
147,1,Ibitoye-etal_IDI-LA-U-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
148,1,Ibitoye-etal_IDI-LA-U-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
149,1,Ibitoye-etal_IDI-LA-U-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
150,1,Ibitoye-etal_IDI-LA-U-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
151,1,Ibitoye-etal_IDI-LA-U-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
152,1,Ibitoye-etal_IDI-LA-U-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
153,1,Ibitoye-etal_IDI-LA-U-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
154,1,Ibitoye-etal_IDI-LA-U-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
155,1,Ibitoye-etal_IDI-LA-U-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
156,1,Ibitoye-etal_IDI-LA-U-M-7.pdf,pdf,FAILED_LOGIN_REQUIRED
157,1,Ibitoye-etal_IDI-NA-R-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
158,1,Ibitoye-etal_IDI-NA-R-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
159,1,Ibitoye-etal_IDI-NA-R-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
160,1,Ibitoye-etal_IDI-NA-R-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
161,1,Ibitoye-etal_IDI-NA-R-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
162,1,Ibitoye-etal_IDI-NA-R-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
163,1,Ibitoye-etal_IDI-NA-R-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
164,1,Ibitoye-etal_IDI-NA-R-F-8.pdf,pdf,FAILED_LOGIN_REQUIRED
165,1,Ibitoye-etal_IDI-NA-R-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
166,1,Ibitoye-etal_IDI-NA-R-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
167,1,Ibitoye-etal_IDI-NA-R-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
168,1,Ibitoye-etal_IDI-NA-R-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
169,1,Ibitoye-etal_IDI-NA-R-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
170,1,Ibitoye-etal_IDI-NA-R-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
171,1,Ibitoye-etal_IDI-NA-U-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
172,1,Ibitoye-etal_IDI-NA-U-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
173,1,Ibitoye-etal_IDI-NA-U-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
174,1,Ibitoye-etal_IDI-NA-U-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
175,1,Ibitoye-etal_IDI-NA-U-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
176,1,Ibitoye-etal_IDI-NA-U-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
177,1,Ibitoye-etal_IDI-NA-U-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
178,1,Ibitoye-etal_IDI-NA-U-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
179,1,Ibitoye-etal_IDI-NA-U-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
180,1,Ibitoye-etal_IDI-NA-U-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
181,1,Ibitoye-etal_IDI-NA-U-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
182,1,Ibitoye-etal_IDI-SO-R-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
183,1,Ibitoye-etal_IDI-SO-R-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
184,1,Ibitoye-etal_IDI-SO-R-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
185,1,Ibitoye-etal_IDI-SO-R-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
186,1,Ibitoye-etal_IDI-SO-R-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
187,1,Ibitoye-etal_IDI-SO-R-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
188,1,Ibitoye-etal_IDI-SO-R-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
189,1,Ibitoye-etal_IDI-SO-R-F-8.pdf,pdf,FAILED_LOGIN_REQUIRED
190,1,Ibitoye-etal_IDI-SO-R-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
191,1,Ibitoye-etal_IDI-SO-R-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
192,1,Ibitoye-etal_IDI-SO-R-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
193,1,Ibitoye-etal_IDI-SO-R-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
194,1,Ibitoye-etal_IDI-SO-R-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
195,1,Ibitoye-etal_IDI-SO-R-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
196,1,Ibitoye-etal_IDI-SO-U-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
197,1,Ibitoye-etal_IDI-SO-U-F-10.pdf,pdf,FAILED_LOGIN_REQUIRED
198,1,Ibitoye-etal_IDI-SO-U-F-11.pdf,pdf,FAILED_LOGIN_REQUIRED
199,1,Ibitoye-etal_IDI-SO-U-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
200,1,Ibitoye-etal_IDI-SO-U-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
201,1,Ibitoye-etal_IDI-SO-U-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
202,1,Ibitoye-etal_IDI-SO-U-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
203,1,Ibitoye-etal_IDI-SO-U-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
204,1,Ibitoye-etal_IDI-SO-U-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
205,1,Ibitoye-etal_IDI-SO-U-F-8.pdf,pdf,FAILED_LOGIN_REQUIRED
206,1,Ibitoye-etal_IDI-SO-U-F-9.pdf,pdf,FAILED_LOGIN_REQUIRED
207,1,Ibitoye-etal_IDI-SO-U-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
208,1,Ibitoye-etal_IDI-SO-U-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
209,1,Ibitoye-etal_IDI-SO-U-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
210,1,Ibitoye-etal_IDI-SO-U-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
211,1,Ibitoye-etal_IDI-SO-U-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
212,1,Ibitoye-etal_IDI-SO-U-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
213,1,Ibitoye-etal_IDI-SO-U-M-7.pdf,pdf,FAILED_LOGIN_REQUIRED
214,1,Ibitoye-etal_JI-AK-R-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
215,1,Ibitoye-etal_JI-AK-R-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
216,1,Ibitoye-etal_JI-AK-U-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
217,1,Ibitoye-etal_JI-AK-U-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
218,1,Ibitoye-etal_JI-AN-R-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
219,1,Ibitoye-etal_JI-AN-R-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
220,1,Ibitoye-etal_JI-AN-R-B-3.pdf,pdf,FAILED_LOGIN_REQUIRED
221,1,Ibitoye-etal_JI-AN-U-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
222,1,Ibitoye-etal_JI-AN-U-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
223,1,Ibitoye-etal_JI-GO-R-B-3.pdf,pdf,FAILED_LOGIN_REQUIRED
224,1,Ibitoye-etal_JI-GO-R-B-4.pdf,pdf,FAILED_LOGIN_REQUIRED
225,1,Ibitoye-etal_JI-GO-U-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
226,1,Ibitoye-etal_JI-GO-U-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
227,1,Ibitoye-etal_JI-LA-R-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
228,1,Ibitoye-etal_JI-LA-R-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
229,1,Ibitoye-etal_JI-LA-U-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
230,1,Ibitoye-etal_JI-LA-U-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
231,1,Ibitoye-etal_JI-LA-U-B-3.pdf,pdf,FAILED_LOGIN_REQUIRED
232,1,Ibitoye-etal_JI-NA-R-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
233,1,Ibitoye-etal_JI-NA-R-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
234,1,Ibitoye-etal_JI-NA-U-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
235,1,Ibitoye-etal_JI-NA-U-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
236,1,Ibitoye-etal_JI-SO-R-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
237,1,Ibitoye-etal_JI-SO-R-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
238,1,Ibitoye-etal_JI-SO-U-B-1.pdf,pdf,FAILED_LOGIN_REQUIRED
239,1,Ibitoye-etal_JI-SO-U-B-2.pdf,pdf,FAILED_LOGIN_REQUIRED
240,1,Ibitoye-etal_JI-SO-U-B-3.pdf,pdf,FAILED_LOGIN_REQUIRED
241,1,README_Ibitoye-etal.txt,txt,FAILED_LOGIN_REQUIRED
242,2,README_Zhou_Gu.txt,txt,FAILED_LOGIN_REQUIRED
243,2,Zhou_Gu_DataNarrative.pdf,pdf,FAILED_LOGIN_REQUIRED
244,2,Zhou_Gu_InterviewGuide.pdf,pdf,FAILED_LOGIN_REQUIRED
245,2,Zhou_Gu_Transcript_01.pdf,pdf,FAILED_LOGIN_REQUIRED
246,2,Zhou_Gu_Transcript_02.pdf,pdf,FAILED_LOGIN_REQUIRED
247,2,Zhou_Gu_Transcript_03.pdf,pdf,FAILED_LOGIN_REQUIRED
248,2,Zhou_Gu_Transcript_04.pdf,pdf,FAILED_LOGIN_REQUIRED
249,2,Zhou_Gu_Transcript_05.pdf,pdf,FAILED_LOGIN_REQUIRED
250,2,Zhou_Gu_Transcript_06.pdf,pdf,FAILED_LOGIN_REQUIRED
251,2,Zhou_Gu_Transcript_07.pdf,pdf,FAILED_LOGIN_REQUIRED
252,2,Zhou_Gu_Transcript_08.pdf,pdf,FAILED_LOGIN_REQUIRED
253,2,Zhou_Gu_Transcript_09.pdf,pdf,FAILED_LOGIN_REQUIRED
254,2,Zhou_Gu_Transcript_10.pdf,pdf,FAILED_LOGIN_REQUIRED
255,2,Zhou_Gu_Transcript_11.pdf,pdf,FAILED_LOGIN_REQUIRED
256,2,Zhou_Gu_Transcript_12.pdf,pdf,FAILED_LOGIN_REQUIRED
257,2,Zhou_Gu_Transcript_13.pdf,pdf,FAILED_LOGIN_REQUIRED
258,2,Zhou_Gu_Transcript_14.pdf,pdf,FAILED_LOGIN_REQUIRED
259,2,Zhou_Gu_Transcript_15.pdf,pdf,FAILED_LOGIN_REQUIRED
260,2,Zhou_Gu_Transcript_16.pdf,pdf,FAILED_LOGIN_REQUIRED
261,2,Zhou_Gu_Transcript_17.pdf,pdf,FAILED_LOGIN_REQUIRED
262,2,Zhou_Gu_Transcript_18.pdf,pdf,FAILED_LOGIN_REQUIRED
263,2,Zhou_Gu_Transcript_19.pdf,pdf,FAILED_LOGIN_REQUIRED
264,2,Zhou_Gu_Transcript_20.pdf,pdf,FAILED_LOGIN_REQUIRED
265,2,Zhou_Gu_Transcript_21.pdf,pdf,FAILED_LOGIN_REQUIRED
266,2,Zhou_Gu_Transcript_22.pdf,pdf,FAILED_LOGIN_REQUIRED
267,2,Zhou_Gu_Transcript_23.pdf,pdf,FAILED_LOGIN_REQUIRED
268,2,Zhou_Gu_Transcript_24.pdf,pdf,FAILED_LOGIN_REQUIRED
